GeneID,Symbol,link,description,chromosome
106993310,LOC106993310,,uncharacterized LOC106993310,14
106993308,LOC106993308,,uncharacterized LOC106993308,14
106993307,LOC106993307,,uncharacterized LOC106993307,14
106993304,LOC106993304,,uncharacterized LOC106993304,1
106993303,LOC106993303,,uncharacterized LOC106993303,14
106993302,LOC106993302,,uncharacterized LOC106993302,14
106993301,LOC106993301,,uncharacterized LOC106993301,14
106993300,LOC106993300,,60S ribosomal protein L7a-like,14
106993297,LOC106993297,,uncharacterized LOC106993297,14
106993296,LOC106993296,,uncharacterized LOC106993296,14
106993295,LOC106993295,,uncharacterized LOC106993295,14
106993294,LOC106993294,,60S ribosomal protein L34 pseudogene,14
106993293,LOC106993293,,methylmalonic aciduria and homocystinuria type D protein; mitochondrial-like,14
106993292,LOC106993292,,uncharacterized LOC106993292,14
106993291,LOC106993291,,uncharacterized LOC106993291,14
106993290,LOC106993290,,uncharacterized LOC106993290,14
106993289,LOC106993289,,uncharacterized LOC106993289,14
106993288,LOC106993288,,uncharacterized LOC106993288,14
106993284,LOC106993284,,uncharacterized LOC106993284,14
106993282,LOC106993282,,uncharacterized LOC106993282,14
106993281,LOC106993281,,uncharacterized LOC106993281,14
106993278,LOC106993278,,uncharacterized LOC106993278,14
106993277,LOC106993277,,uncharacterized LOC106993277,14
106993276,LOC106993276,,uncharacterized LOC106993276,14
106993275,LOC106993275,,uncharacterized LOC106993275,14
106993273,LOC106993273,,uncharacterized LOC106993273,14
106993271,LOC106993271,,uncharacterized LOC106993271,14
106993269,LOC106993269,,uncharacterized LOC106993269,14
106993265,LOC106993265,,olfactory receptor 4C11-like,14
106993264,LOC106993264,,uncharacterized LOC106993264,1
106993262,LOC106993262,,olfactory receptor 4X1,14
106993261,LOC106993261,,olfactory receptor 4A8-like,14
106993260,LOC106993260,,olfactory receptor 5W2-like,14
106993258,LOC106993258,,uncharacterized LOC106993258,14
106993257,LOC106993257,,uncharacterized LOC106993257,14
106993256,LOC106993256,,60S ribosomal protein L23a pseudogene,1
106993254,LOC106993254,,protein LSM12 homolog pseudogene,14
106993252,LOC106993252,,uncharacterized LOC106993252,14
106993251,LOC106993251,,uncharacterized LOC106993251,14
106993250,LOC106993250,,peptidyl-prolyl cis-trans isomerase A pseudogene,14
106993249,LOC106993249,,prohibitin pseudogene,14
106993247,LOC106993247,,uncharacterized LOC106993247,14
106993246,LOC106993246,,uncharacterized LOC106993246,14
106993245,LOC106993245,,uncharacterized LOC106993245,14
106993244,LOC106993244,,uncharacterized LOC106993244,14
106993243,LOC106993243,,uncharacterized LOC106993243,14
106993242,LOC106993242,,uncharacterized LOC106993242,14
106993241,LOC106993241,,uncharacterized LOC106993241,14
106993240,LOC106993240,,uncharacterized LOC106993240,1
106993239,LOC106993239,,olfactory receptor 4A15,14
106993238,LOC106993238,,uncharacterized LOC106993238,14
106993236,LOC106993236,,olfactory receptor 5B12,14
106993235,LOC106993235,,uncharacterized LOC106993235,14
106993234,LOC106993234,,olfactory receptor 5AK2,14
106993231,LOC106993231,,olfactory receptor 1440-like,14
106993230,LOC106993230,,olfactory receptor 4D10,14
106993228,LOC106993228,,uncharacterized LOC106993228,14
106993227,LOC106993227,,oocyte-secreted protein 4A,14
106993226,LOC106993226,,uncharacterized LOC106993226,14
106993225,LOC106993225,,uncharacterized LOC106993225,14
106993224,LOC106993224,,uncharacterized LOC106993224,14
106993223,LOC106993223,,uncharacterized LOC106993223,14
106993220,LOC106993220,,mammaglobin-B-like,14
106993219,LOC106993219,,HIG1 domain family member 1A; mitochondrial pseudogene,14
106993217,LOC106993217,,uncharacterized LOC106993217,14
106993215,LOC106993215,,60S acidic ribosomal protein P0 pseudogene,14
106993213,LOC106993213,,prostaglandin E synthase 3 pseudogene,14
106993212,LOC106993212,,uncharacterized LOC106993212,14
106993211,LOC106993211,,uncharacterized LOC106993211,14
106993210,LOC106993210,,uncharacterized LOC106993210,14
106993209,LOC106993209,,uncharacterized LOC106993209,14
106993208,LOC106993208,,solute carrier family 22 member 9,14
106993207,LOC106993207,,HIG1 domain family member 1A; mitochondrial pseudogene,14
106993205,LOC106993205,,mitochondrial inner membrane protease subunit 1 pseudogene,14
106993203,LOC106993203,,uncharacterized LOC106993203,1
106993201,LOC106993201,,uncharacterized LOC106993201,1
106993200,LOC106993200,,uncharacterized LOC106993200,14
106993199,LOC106993199,,uncharacterized LOC106993199,14
106993197,LOC106993197,,uncharacterized LOC106993197,14
106993196,LOC106993196,,uncharacterized LOC106993196,14
106993195,LOC106993195,,uncharacterized LOC106993195,14
106993193,LOC106993193,,uncharacterized LOC106993193,14
106993192,LOC106993192,,golgin subfamily A member 6-like protein 22,14
106993189,LOC106993189,,uncharacterized LOC106993189,14
106993188,LOC106993188,,uncharacterized LOC106993188,14
106993186,LOC106993186,,uncharacterized LOC106993186,14
106993184,LOC106993184,,glutaredoxin-like protein C5orf63 homolog pseudogene,14
106993183,LOC106993183,,uncharacterized LOC106993183,14
106993181,LOC106993181,,uncharacterized LOC106993181,1
106993178,LOC106993178,,uncharacterized LOC106993178,14
106993173,LOC106993173,,uncharacterized LOC106993173,14
106993171,LOC106993171,,histone H2A.Z pseudogene,14
106993170,LOC106993170,,uncharacterized LOC106993170,14
106993169,LOC106993169,,uncharacterized LOC106993169,14
106993164,LOC106993164,,uncharacterized LOC106993164,14
106993163,LOC106993163,,uncharacterized LOC106993163,14
106993161,LOC106993161,,uncharacterized LOC106993161,14
106993158,LOC106993158,,uncharacterized LOC106993158,14
106993157,LOC106993157,,uncharacterized LOC106993157,14
106993155,LOC106993155,,uncharacterized LOC106993155,1
106993152,LOC106993152,,uncharacterized LOC106993152,14
106993151,LOC106993151,,anoctamin-9-like,14
106993150,LOC106993150,,cytochrome c oxidase subunit 8B; mitochondrial-like,14
106993149,LOC106993149,,signal recognition particle 19 kDa protein pseudogene,14
106993146,LOC106993146,,uncharacterized LOC106993146,13
106993145,LOC106993145,,uncharacterized LOC106993145,13
106993144,LOC106993144,,immunoglobulin kappa variable 2D-28-like,13
106993143,LOC106993143,,immunoglobulin kappa variable 2D-28-like,13
106993142,LOC106993142,,immunoglobulin kappa variable 2-29-like,13
106993141,LOC106993141,,immunoglobulin kappa variable 2D-29-like,13
106993140,LOC106993140,,immunoglobulin kappa variable 2D-29-like,13
106993139,LOC106993139,,immunoglobulin kappa variable 1-39-like,13
106993138,LOC106993138,,serine/arginine repetitive matrix protein 3-like,13
106993136,LOC106993136,,uncharacterized LOC106993136,13
106993134,LOC106993134,,uncharacterized LOC106993134,13
106993133,LOC106993133,,uncharacterized LOC106993133,13
106993132,LOC106993132,,RNA transcription; translation and transport factor protein pseudogene,13
106993131,LOC106993131,,uncharacterized LOC106993131,13
106993130,LOC106993130,,40S ribosomal protein S20 pseudogene,13
106993129,LOC106993129,,uncharacterized LOC106993129,13
106993128,LOC106993128,,serine/arginine-rich splicing factor 3 pseudogene,13
106993126,LOC106993126,,uncharacterized LOC106993126,13
106993125,LOC106993125,,platelet-activating factor acetylhydrolase IB subunit alpha pseudogene,13
106993124,LOC106993124,,60S ribosomal protein L5-like,13
106993123,LOC106993123,,uncharacterized LOC106993123,13
106993121,LOC106993121,,uncharacterized LOC106993121,13
106993120,LOC106993120,,collagen alpha-1(I) chain-like,13
106993119,LOC106993119,,small integral membrane protein 12-like,13
106993118,LOC106993118,,small nuclear ribonucleoprotein G pseudogene,13
106993116,LOC106993116,,60S ribosomal protein L31 pseudogene,13
106993114,LOC106993114,,uncharacterized LOC106993114,13
106993107,LOC106993107,,high mobility group protein B3 pseudogene,13
106993106,LOC106993106,,uncharacterized LOC106993106,13
106993104,LOC106993104,,uncharacterized LOC106993104,13
106993102,LOC106993102,,uncharacterized LOC106993102,13
106993100,LOC106993100,,cAMP-regulated phosphoprotein 19 pseudogene,13
106993099,LOC106993099,,succinate dehydrogenase [ubiquinone] cytochrome b small subunit; mitochondrial pseudogene,13
106993097,LOC106993097,,uncharacterized LOC106993097,13
106993096,LOC106993096,,uncharacterized LOC106993096,13
106993093,LOC106993093,,uncharacterized LOC106993093,13
106993092,LOC106993092,,uncharacterized LOC106993092,13
106993091,LOC106993091,,uncharacterized LOC106993091,13
106993090,LOC106993090,,uncharacterized LOC106993090,13
106993089,LOC106993089,,uncharacterized LOC106993089,13
106993087,LOC106993087,,uncharacterized LOC106993087,13
106993086,LOC106993086,,uncharacterized LOC106993086,13
106993084,LOC106993084,,basic salivary proline-rich protein 1-like,13
106993083,LOC106993083,,uncharacterized LOC106993083,13
106993082,LOC106993082,,ATP synthase subunit beta; mitochondrial pseudogene,13
106993079,LOC106993079,,uncharacterized LOC106993079,13
106993077,LOC106993077,,uncharacterized LOC106993077,1
106993074,LOC106993074,,zinc finger protein 383-like,13
106993066,LOC106993066,,uncharacterized LOC106993066,13
106993064,LOC106993064,,immunoglobulin kappa variable 2D-29-like,13
106993063,LOC106993063,,immunoglobulin kappa variable 1-39-like,13
106993058,LOC106993058,,immunoglobulin kappa variable 1-12-like,13
106993056,LOC106993056,,immunoglobulin kappa variable 2D-28-like,13
106993055,LOC106993055,,immunoglobulin kappa variable 2-30-like,13
106993048,LOC106993048,,immunoglobulin kappa variable 3-11-like,13
106993046,LOC106993046,,uncharacterized LOC106993046,13
106993044,LOC106993044,,uncharacterized LOC106993044,13
106993043,LOC106993043,,histone-lysine N-methyltransferase SUV39H2 pseudogene,13
106993042,LOC106993042,,putative olfactory receptor 10J6,1
106993041,LOC106993041,,uncharacterized LOC106993041,13
106993040,LOC106993040,,U6 snRNA-associated Sm-like protein LSm3 pseudogene,13
106993038,LOC106993038,,uncharacterized LOC106993038,13
106993037,LOC106993037,,uncharacterized LOC106993037,13
106993036,LOC106993036,,uncharacterized LOC106993036,13
106993034,LOC106993034,,small nuclear ribonucleoprotein E pseudogene,13
106993033,LOC106993033,,uncharacterized LOC106993033,13
106993032,LOC106993032,,uncharacterized LOC106993032,13
106993031,LOC106993031,,uncharacterized LOC106993031,13
106993027,LOC106993027,,uncharacterized LOC106993027,1
106993025,LOC106993025,,uncharacterized LOC106993025,13
106993024,LOC106993024,,uncharacterized LOC106993024,13
106993022,LOC106993022,,DNA (cytosine-5)-methyltransferase 3A-like,13
106993021,LOC106993021,,uncharacterized LOC106993021,13
106993020,LOC106993020,,uncharacterized LOC106993020,13
106993019,LOC106993019,,uncharacterized LOC106993019,13
106993017,LOC106993017,,40S ribosomal protein S4 pseudogene,13
106993016,LOC106993016,,uncharacterized LOC106993016,13
106993015,LOC106993015,,uncharacterized LOC106993015,13
106993014,LOC106993014,,Golgi apparatus membrane protein TVP23 homolog B pseudogene,13
106993013,LOC106993013,,uncharacterized LOC106993013,13
106993011,LOC106993011,,uncharacterized LOC106993011,13
106993010,LOC106993010,,uncharacterized LOC106993010,13
106993008,LOC106993008,,uncharacterized LOC106993008,13
106993007,LOC106993007,,uncharacterized LOC106993007,1
106993006,LOC106993006,,uncharacterized LOC106993006,13
106993005,LOC106993005,,uncharacterized LOC106993005,1
106993003,LOC106993003,,uncharacterized LOC106993003,13
106993002,LOC106993002,,high mobility group protein B1-like,13
106993001,LOC106993001,,uncharacterized LOC106993001,13
106993000,LOC106993000,,UDP-GalNAc:beta-1;3-N-acetylgalactosaminyltransferase 1-like,13
106992998,LOC106992998,,uncharacterized LOC106992998,1
106992995,LOC106992995,,uncharacterized LOC106992995,13
106992994,LOC106992994,,uncharacterized LOC106992994,13
106992993,LOC106992993,,uncharacterized LOC106992993,13
106992990,LOC106992990,,uncharacterized LOC106992990,13
106992989,LOC106992989,,uncharacterized LOC106992989,13
106992987,LOC106992987,,uncharacterized LOC106992987,13
106992986,LOC106992986,,uncharacterized LOC106992986,13
106992985,LOC106992985,,uncharacterized LOC106992985,13
106992984,LOC106992984,,uncharacterized LOC106992984,13
106992983,LOC106992983,,uncharacterized LOC106992983,13
106992981,LOC106992981,,heterogeneous nuclear ribonucleoprotein A1-like,13
106992980,LOC106992980,,bax inhibitor 1 pseudogene,13
106992979,LOC106992979,,uncharacterized LOC106992979,1
106992976,LOC106992976,,uncharacterized LOC106992976,13
106992975,LOC106992975,,40S ribosomal protein S24 pseudogene,13
106992974,LOC106992974,,uncharacterized LOC106992974,13
106992973,LOC106992973,,uncharacterized LOC106992973,13
106992971,LOC106992971,,alpha-endosulfine pseudogene,13
106992970,LOC106992970,,uncharacterized LOC106992970,13
106992969,LOC106992969,,chromobox protein homolog 3 pseudogene,13
106992966,LOC106992966,,uncharacterized LOC106992966,13
106992965,LOC106992965,,uncharacterized LOC106992965,13
106992964,LOC106992964,,uncharacterized LOC106992964,13
106992963,LOC106992963,,uncharacterized LOC106992963,13
106992962,LOC106992962,,uncharacterized LOC106992962,13
106992961,LOC106992961,,non-POU domain-containing octamer-binding protein pseudogene,13
106992954,LOC106992954,,transcription factor BTF3 pseudogene,13
106992953,LOC106992953,,uncharacterized LOC106992953,13
106992951,LOC106992951,,uncharacterized LOC106992951,13
106992948,LOC106992948,,uncharacterized LOC106992948,13
106992945,LOC106992945,,uncharacterized LOC106992945,13
106992944,LOC106992944,,uncharacterized LOC106992944,13
106992943,LOC106992943,,uncharacterized LOC106992943,13
106992940,LOC106992940,,small EDRK-rich factor 2 pseudogene,13
106992937,LOC106992937,,uncharacterized LOC106992937,13
106992936,LOC106992936,,uncharacterized LOC106992936,13
106992934,LOC106992934,,uncharacterized LOC106992934,13
106992933,LOC106992933,,uncharacterized LOC106992933,13
106992930,LOC106992930,,uncharacterized LOC106992930,13
106992929,LOC106992929,,60S ribosomal protein L26-like,13
106992928,LOC106992928,,uncharacterized LOC106992928,13
106992927,LOC106992927,,uncharacterized LOC106992927,13
106992926,LOC106992926,,uncharacterized LOC106992926,13
106992923,LOC106992923,,uncharacterized LOC106992923,13
106992922,LOC106992922,,uncharacterized LOC106992922,13
106992921,LOC106992921,,uncharacterized LOC106992921,13
106992920,LOC106992920,,uncharacterized LOC106992920,13
106992919,LOC106992919,,voltage-dependent anion-selective channel protein 1 pseudogene,13
106992915,LOC106992915,,uncharacterized LOC106992915,1
106992913,LOC106992913,,uncharacterized LOC106992913,13
106992912,LOC106992912,,uncharacterized LOC106992912,13
106992911,LOC106992911,,uncharacterized LOC106992911,13
106992908,LOC106992908,,argininosuccinate synthase pseudogene,13
106992904,LOC106992904,,uncharacterized LOC106992904,13
106992900,LOC106992900,,uncharacterized LOC106992900,1
106992898,LOC106992898,,60S ribosomal protein L23a pseudogene,13
106992896,LOC106992896,,uncharacterized LOC106992896,13
106992894,LOC106992894,,uncharacterized LOC106992894,13
106992892,LOC106992892,,ATP-dependent RNA helicase DDX50 pseudogene,13
106992891,LOC106992891,,uncharacterized LOC106992891,13
106992890,LOC106992890,,uncharacterized LOC106992890,13
106992888,LOC106992888,,uncharacterized LOC106992888,13
106992886,LOC106992886,,uncharacterized LOC106992886,13
106992885,LOC106992885,,uncharacterized LOC106992885,13
106992884,LOC106992884,,protein FAM133B pseudogene,13
106992883,LOC106992883,,uncharacterized LOC106992883,13
106992882,LOC106992882,,uncharacterized LOC106992882,13
106992880,LOC106992880,,uncharacterized LOC106992880,13
106992879,LOC106992879,,uncharacterized LOC106992879,1
106992878,LOC106992878,,uncharacterized LOC106992878,13
106992877,LOC106992877,,uncharacterized LOC106992877,13
106992875,LOC106992875,,tropomyosin alpha-3 chain pseudogene,13
106992874,LOC106992874,,uncharacterized LOC106992874,1
106992872,LOC106992872,,uncharacterized LOC106992872,13
106992871,LOC106992871,,succinate dehydrogenase cytochrome b560 subunit; mitochondrial pseudogene,13
