GeneID,Symbol,link,description,chromosome
102133631,LOC102133631,,cytochrome b-c1 complex subunit Rieske; mitochondrial,19
102132314,LOC102132314,,histone H2AX,14
102132252,LOC102132252,,F-box only protein 17,19
102131888,LOC102131888,,uncharacterized LOC102131888,5
102131764,LOC102131764,,histone H1x-like,11
102131468,LOC102131468,,up-regulator of cell proliferation,3
102126833,LOC102126833,,cytochrome b561-like,16
102126003,LOC102126003,,succinate dehydrogenase [ubiquinone] flavoprotein subunit; mitochondrial-like,6
102125780,LOC102125780,,uncharacterized LOC102125780,15
102123567,LOC102123567,,RNA polymerase-associated protein LEO1,7
102122986,LOC102122986,,DEP domain-containing protein 5,10
102122910,LOC102122910,,thioredoxin reductase 1; cytoplasmic,Un
102120633,LOC102120633,,protocadherin gamma-C4,6
102120338,LOC102120338,,uncharacterized LOC102120338,19
102119972,LOC102119972,,cytochrome b5 type B-like,20
102116582,LOC102116582,,protein ZNF365,9
102116067,LOC102116067,,protein SCO1 homolog; mitochondrial,16
102114950,LOC102114950,,neuronal-specific septin-3,10
101926875,LOC101926875,,uncharacterized LOC101926875,2
101926696,LOC101926696,,uncharacterized LOC101926696,18
101926672,LOC101926672,,uncharacterized LOC101926672,20
101926539,LOC101926539,,uncharacterized LOC101926539,2
101926537,LOC101926537,,butyrophilin subfamily 2 member A1-like,2
101926439,LOC101926439,,RNA-binding protein 12,10
101926364,LOC101926364,,uncharacterized LOC101926364,20
101926250,LOC101926250,,zinc finger protein 64 homolog; isoforms 1 and 2,10
101926247,LOC101926247,,uncharacterized LOC101926247,12
101926166,LOC101926166,,glutamate dehydrogenase 1; mitochondrial,9
101926125,LOC101926125,,uncharacterized LOC101926125,18
101926011,LOC101926011,,uncharacterized LOC101926011,8
101926009,LOC101926009,,uncharacterized LOC101926009,4
101925999,LOC101925999,,caspase recruitment domain-containing protein 8,19
101925950,LOC101925950,,gamma-glutamyltransferase 5,Un
101925913,LOC101925913,,uncharacterized LOC101925913,4
101925898,LOC101925898,,uncharacterized LOC101925898,6
101925857,LOC101925857,,T-cell receptor alpha chain C region,7
101925818,LOC101925818,,uncharacterized LOC101925818,5
101925812,LOC101925812,,transcriptional repressor p66-alpha,19
101925788,LOC101925788,,uncharacterized LOC101925788,16
101925770,LOC101925770,,nucleoside diphosphate kinase A,16
101925725,LOC101925725,,uncharacterized LOC101925725,12
101925714,LOC101925714,,uncharacterized LOC101925714,2
101925708,LOC101925708,,uncharacterized LOC101925708,13
101925675,LOC101925675,,uncharacterized LOC101925675,10
101925630,LOC101925630,,zinc finger protein 610,19
101925596,LOC101925596,,uncharacterized LOC101925596,7
101925582,LOC101925582,,uncharacterized LOC101925582,6
101925508,LOC101925508,,uncharacterized LOC101925508,1
101925507,LOC101925507,,uncharacterized LOC101925507,14
101925473,LOC101925473,,laminin subunit gamma-3,15
101925388,LOC101925388,,uncharacterized LOC101925388,8
101925321,LOC101925321,,noelin,15
101925283,LOC101925283,,uncharacterized LOC101925283,2
101925269,LOC101925269,,symplekin,Un
101925246,LOC101925246,,splicing factor 3B subunit 1,12
101925064,LOC101925064,,uncharacterized LOC101925064,14
101867505,LOC101867505,,uncharacterized LOC101867505,2
101867462,LOC101867462,,uncharacterized LOC101867462,12
101867429,LOC101867429,,uncharacterized LOC101867429,X
101867390,LOC101867390,,ankyrin repeat domain-containing protein 18B,6
101867343,LOC101867343,,uncharacterized LOC101867343,16
101867262,LOC101867262,,uncharacterized LOC101867262,10
101867236,LOC101867236,,uncharacterized LOC101867236,5
101867218,LOC101867218,,uncharacterized LOC101867218,6
101867194,LOC101867194,,histone-lysine N-methyltransferase SETMAR,2
101867150,LOC101867150,,cocaine esterase,20
101867070,LOC101867070,,uncharacterized LOC101867070,18
101867029,LOC101867029,,uncharacterized LOC101867029,13
101866998,LOC101866998,,protein very KIND,9
101866856,LOC101866856,,MAP7 domain-containing protein 2,Un
101866838,LOC101866838,,zinc finger protein 768,20
101866780,LOC101866780,,uncharacterized LOC101866780,2
101866707,LOC101866707,,uncharacterized LOC101866707,19
101866651,LOC101866651,,ubiquinol-cytochrome-c reductase complex assembly factor 1,10
101866646,LOC101866646,,uncharacterized LOC101866646,7
101866547,LOC101866547,,uncharacterized LOC101866547,5
101866545,LOC101866545,,transcription initiation factor TFIID subunit 13,1
101866541,LOC101866541,,uncharacterized LOC101866541,8
101866502,LOC101866502,,radial spoke head 10 homolog B,3
101866431,LOC101866431,,lysophospholipid acyltransferase 7,19
101866396,LOC101866396,,uncharacterized LOC101866396,1
101866390,LOC101866390,,uncharacterized LOC101866390,3
101866362,LOC101866362,,immediate early response 3-interacting protein 1,18
101866346,LOC101866346,,uncharacterized LOC101866346,20
101866342,LOC101866342,,uncharacterized LOC101866342,19
101866327,LOC101866327,,uncharacterized LOC101866327,19
101866282,LOC101866282,,uncharacterized LOC101866282,1
101866259,LOC101866259,,phospholipid-transporting ATPase FetA,15
101866216,LOC101866216,,tropomyosin alpha-4 chain,10
101866203,LOC101866203,,tubulin gamma-2 chain,16
101866167,LOC101866167,,zinc finger protein 385C,16
101866160,LOC101866160,,uncharacterized LOC101866160,4
101866089,LOC101866089,,zinc finger protein 37A,9
101866053,LOC101866053,,pancreatic alpha-amylase,1
101865988,LOC101865988,,uncharacterized LOC101865988,10
101865922,LOC101865922,,adenosine receptor A3,1
101865919,LOC101865919,,uncharacterized LOC101865919,6
101865908,LOC101865908,,uncharacterized LOC101865908,7
101865865,LOC101865865,,uncharacterized LOC101865865,14
101865860,LOC101865860,,beta-1;3-N-acetylglucosaminyltransferase radical fringe,16
101865767,LOC101865767,,uncharacterized LOC101865767,6
101865759,LOC101865759,,uncharacterized LOC101865759,14
101865722,LOC101865722,,uncharacterized LOC101865722,8
101865633,LOC101865633,,uncharacterized LOC101865633,7
101865550,LOC101865550,,probable palmitoyltransferase ZDHHC11B,6
101865481,LOC101865481,,vascular non-inflammatory molecule 2,4
101865442,LOC101865442,,uncharacterized LOC101865442,12
101865287,LOC101865287,,phospholipase DDHD2,8
101865285,LOC101865285,,uncharacterized LOC101865285,7
101865130,LOC101865130,,uncharacterized LOC101865130,4
101865098,LOC101865098,,uncharacterized LOC101865098,17
101865018,LOC101865018,,aldo-keto reductase family 1 member B10,3
101864946,LOC101864946,,uncharacterized LOC101864946,16
101864787,LOC101864787,,uncharacterized LOC101864787,11
102146388,LOC102146388,,olfactory receptor 7D2,19
102145793,LOC102145793,,gamma-crystallin D,12
102145420,LOC102145420,,gamma-crystallin C,12
102145339,LOC102145339,,histone H2B type 2-E,1
102144964,LOC102144964,,histone H2A type 2-B,1
102144669,LOC102144669,,F-box DNA helicase 1,9
102144583,LOC102144583,,histone H2A type 2-C,1
102144551,LOC102144551,,melanoma-associated antigen 1,X
102144405,LOC102144405,,metallothionein-1X,20
102144083,LOC102144083,,small ubiquitin-related modifier 2,7
102143909,LOC102143909,,40S ribosomal protein S7,X
102143393,LOC102143393,,X antigen family member 5,X
102143204,LOC102143204,,mitochondrial import inner membrane translocase subunit Tim23,9
102143165,LOC102143165,,hemoglobin subunit gamma,14
102143135,LOC102143135,,peptidyl-prolyl cis-trans isomerase A,12
102143062,LOC102143062,,putative uncharacterized protein PIK3CD-AS1,1
102143007,LOC102143007,,non-histone chromosomal protein HMG-17,13
102143000,LOC102143000,,cytochrome c oxidase assembly factor 5,13
102142972,LOC102142972,,uncharacterized LOC102142972,11
102142948,LOC102142948,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,2
102142853,LOC102142853,,ferritin light chain,X
102142626,LOC102142626,,60S ribosomal protein L36,5
102142055,LOC102142055,,protein MEF2BNB,19
102142038,LOC102142038,,cytochrome b561 domain-containing protein 2,2
102141929,LOC102141929,,V-type proton ATPase subunit G 1,10
102141626,LOC102141626,,histone H2A type 3,1
102141564,LOC102141564,,U6 snRNA-associated Sm-like protein LSm3,3
102141421,LOC102141421,,metallothionein-1F,20
102141295,LOC102141295,,60S ribosomal protein L35,11
102141256,LOC102141256,,heat shock factor-binding protein 1,17
102141219,LOC102141219,,histone H2B type 3-B,1
102141120,LOC102141120,,translocon-associated protein subunit gamma,2
102141035,LOC102141035,,putative uncharacterized protein FLJ39060,X
102140954,LOC102140954,,interferon alpha-8,15
102140933,LOC102140933,,serine protease inhibitor Kazal-type 9,6
102140817,LOC102140817,,histone H2B type 3-A,1
102139903,LOC102139903,,olfactory receptor 5A2,14
102139144,LOC102139144,,olfactory receptor 4D6,14
102138958,MICOS13,,mitochondrial contact site and cristae organizing system subunit 13,19
102138899,LOC102138899,,olfactory receptor 14A2,1
102138756,LOC102138756,,melanoma-associated antigen 9,X
102138752,LOC102138752,,hypothetical protein,X
102138723,LOC102138723,,signal-regulatory protein gamma,10
102138525,LOC102138525,,olfactory receptor 10A6,14
102138425,LOC102138425,,late cornified envelope protein 3D,1
102138406,LOC102138406,,olfactory receptor 4D11,14
102138382,LOC102138382,,histone H2B type 1-B,4
102138308,LOC102138308,,histone H3.1,1
102137822,LOC102137822,,protein FRA10AC1,9
102137787,LOC102137787,,olfactory receptor 10R2,1
102137734,LOC102137734,,chemokine-like factor,20
102137649,LOC102137649,,leucine-rich repeat-containing protein 51,14
102137581,LOC102137581,,alpha/beta hydrolase domain-containing protein 14B,2
102137006,LOC102137006,,olfactory receptor 51M1,14
102136101,LOC102136101,,oral cancer-overexpressed protein 1,14
102136069,LOC102136069,,ras-related protein Rab-5A,X
102135713,LOC102135713,,serine protease inhibitor Kazal-type 6,6
102135431,LOC102135431,,doublesex- and mab-3-related transcription factor C1,X
102134966,LOC102134966,,cytochrome c oxidase assembly factor 4 homolog; mitochondrial,14
102134603,LOC102134603,,complement factor H-related protein 2,1
102134512,LOC102134512,,C-C motif chemokine 23,16
102133172,LOC102133172,,FUN14 domain-containing protein 2,13
102133077,LOC102133077,,late cornified envelope protein 1C,1
102133057,LOC102133057,,cytochrome b-c1 complex subunit 8,6
102132039,LOC102132039,,nuclear nucleic acid-binding protein C1D,Un
102131547,LOC102131547,,olfactory receptor 2M4,1
102131329,LOC102131329,,translational activator of cytochrome c oxidase 1,16
102131260,LOC102131260,,chromosome unknown open reading frame; human C11orf86,Un
102131225,LOC102131225,,40S ribosomal protein S24,3
102130495,LOC102130495,,histone H2A.Z,5
102130415,LOC102130415,,Ig-like V-type domain-containing protein FAM187A,16
102130124,LOC102130124,,oocyte-secreted protein 2,14
102130087,LOC102130087,,melanoma-associated antigen B10,X
102129218,LOC102129218,,putative tripartite motif-containing protein 75,5
102129084,LOC102129084,,inositol polyphosphate 1-phosphatase,Un
102129061,LOC102129061,,60S ribosomal protein L35a,20
102128659,LOC102128659,,cytochrome b-c1 complex subunit 10,19
102128635,LOC102128635,,interferon-induced transmembrane protein 3,1
102128005,LOC102128005,,keratin; type II cytoskeletal 6A,11
102127917,LOC102127917,,zinc finger protein 879,6
102127891,LOC102127891,,protein ARMCX6,X
102127549,LOC102127549,,small proline-rich protein 2E,1
102127506,LOC102127506,,sperm protein associated with the nucleus on the X chromosome N1,X
102127391,LOC102127391,,histone H2A type 1-A,4
102127386,LOC102127386,,putative SMEK homolog 3,X
102127157,LOC102127157,,olfactory receptor 52M1,14
102127089,LOC102127089,,protein FAM183B,3
102126963,LOC102126963,,uncharacterized LOC102126963,2
102126820,LOC102126820,,GRB2-related adapter protein,16
102126755,LOC102126755,,40S ribosomal protein S18,11
102125774,LOC102125774,,small proline-rich protein 2E,1
102125581,LOC102125581,,keratin-associated protein 15-1,3
102124928,LOC102124928,,keratin-associated protein 13-4,3
102124877,LOC102124877,,olfactory receptor 4K13,7
102124736,LOC102124736,,transcription elongation factor A protein-like 2,X
102124317,LOC102124317,,histone H2A type 1-C,4
102124198,LOC102124198,,uncharacterized LOC102124198,5
102124196,LOC102124196,,mitochondrial import receptor subunit TOM20 homolog,Un
102124180,LOC102124180,,cytochrome c oxidase subunit 7B; mitochondrial,X
102124067,LOC102124067,,olfactory receptor 51E2,14
102123668,LOC102123668,,barrier-to-autointegration factor,5
102123539,LOC102123539,,mitochondrial chaperone BCS1,12
102122989,LOC102122989,,keratin-associated protein 21-1,3
102122620,LOC102122620,,keratin-associated protein 8-1,3
102122418,LOC102122418,,cytochrome b-245 heavy chain,X
102122186,LOC102122186,,olfactory receptor 51S1,14
102122063,LOC102122063,,cytochrome c oxidase subunit 8C; mitochondrial,7
102122033,LOC102122033,,cytosolic beta-glucosidase,5
102121924,LOC102121924,,olfactory receptor 5B21,14
102121747,LOC102121747,,olfactory receptor 9K2,11
102121598,LOC102121598,,uncharacterized LOC102121598,10
102121157,LOC102121157,,olfactory receptor 9I1,14
102121032,LOC102121032,,olfactory receptor 13C4,15
102121016,LOC102121016,,olfactory receptor 2T2,1
102120931,LOC102120931,,beta-defensin 106A,8
102120590,LOC102120590,,eukaryotic translation initiation factor 3 subunit C,20
102120369,LOC102120369,,cytochrome b reductase 1,12
102120227,LOC102120227,,60S ribosomal protein L31,X
102120205,LOC102120205,,cytochrome c,3
102119677,LOC102119677,,uncharacterized LOC102119677,17
102119672,LOC102119672,,hypothetical protein,2
102119017,LOC102119017,,beta-defensin 103,8
102118967,LOC102118967,,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,4
102118785,LOC102118785,,keratin-associated protein 1-3,16
102118724,LOC102118724,,protein BEX2,X
102118337,LOC102118337,,protein FAM127C,X
102118253,LOC102118253,,protein NipSnap homolog 3A,15
102117971,LOC102117971,,histone H2A type 1-D,4
102117913,LOC102117913,,calmodulin,8
102117686,LOC102117686,,cystatin-8,10
102117529,LOC102117529,,prorelaxin,15
102117361,LOC102117361,,protein transport protein Sec61 subunit beta,X
102117187,LOC102117187,,histone H3,1
102117168,LOC102117168,,olfactory receptor 5B21,14
102117099,LOC102117099,,small nuclear ribonucleoprotein Sm D2,9
102117030,LOC102117030,,olfactory receptor 52N4,Un
102115852,LOC102115852,,uncharacterized LOC102115852,19
102115702,LOC102115702,,cyclin-dependent kinases regulatory subunit 1,17
107131117,LOC107131117,,uncharacterized LOC107131117,10
107131116,LOC107131116,,uncharacterized LOC107131116,10
107131115,LOC107131115,,uncharacterized LOC107131115,10
107131114,LOC107131114,,uncharacterized LOC107131114,10
107131113,LOC107131113,,ras and Rab interactor 1-like,10
107131112,LOC107131112,,uncharacterized LOC107131112,10
107131111,LOC107131111,,uncharacterized LOC107131111,10
107131110,LOC107131110,,uncharacterized LOC107131110,10
107131109,LOC107131109,,uncharacterized LOC107131109,10
107131108,LOC107131108,,uncharacterized LOC107131108,1
107131107,LOC107131107,,uncharacterized LOC107131107,1
107131106,LOC107131106,,uncharacterized LOC107131106,10
107131105,LOC107131105,,uncharacterized LOC107131105,1
107131104,LOC107131104,,peptidyl-prolyl cis-trans isomerase-like 1 pseudogene,10
107131103,LOC107131103,,circumsporozoite protein,10
107131102,LOC107131102,,uncharacterized LOC107131102,10
107131101,LOC107131101,,uncharacterized LOC107131101,10
107131100,LOC107131100,,uncharacterized LOC107131100,10
107131099,LOC107131099,,uncharacterized LOC107131099,10
107131098,LOC107131098,,uncharacterized LOC107131098,10
107131097,LOC107131097,,uncharacterized LOC107131097,10
107131096,LOC107131096,,uncharacterized LOC107131096,1
107131094,LOC107131094,,uncharacterized LOC107131094,1
107131093,LOC107131093,,uncharacterized LOC107131093,10
107131092,LOC107131092,,uncharacterized LOC107131092,10
107131091,LOC107131091,,uncharacterized LOC107131091,10
107131090,LOC107131090,,ubiquitin-conjugating enzyme E2 variant 1 pseudogene,10
107131089,LOC107131089,,uncharacterized LOC107131089,1
107131088,LOC107131088,,uncharacterized LOC107131088,10
107131087,LOC107131087,,uncharacterized LOC107131087,10
107131086,LOC107131086,,uncharacterized LOC107131086,10
107131085,LOC107131085,,uncharacterized LOC107131085,10
107131084,LOC107131084,,uncharacterized LOC107131084,10
107131083,LOC107131083,,uncharacterized LOC107131083,10
107131082,LOC107131082,,uncharacterized LOC107131082,10
107131081,LOC107131081,,uncharacterized LOC107131081,10
107131080,LOC107131080,,proliferation-associated protein 2G4 pseudogene,10
107131079,LOC107131079,,uncharacterized LOC107131079,10
107131078,LOC107131078,,uncharacterized LOC107131078,10
107131077,LOC107131077,,dynein light chain Tctex-type 3 pseudogene,10
107131076,LOC107131076,,ubiquitin-40S ribosomal protein S27a pseudogene,10
107131075,LOC107131075,,uncharacterized LOC107131075,10
107131074,LOC107131074,,uncharacterized LOC107131074,10
107131073,LOC107131073,,uncharacterized LOC107131073,10
107131072,LOC107131072,,uncharacterized LOC107131072,10
107131071,LOC107131071,,uncharacterized LOC107131071,10
107131070,LOC107131070,,uncharacterized LOC107131070,10
107131069,LOC107131069,,uncharacterized LOC107131069,10
107131068,LOC107131068,,uncharacterized LOC107131068,10
